0.0088542,0.026302,0.011588,0.030758,5.7808e-05,0.00026301,0.22656,0.49219,6,13
0.0088542,0.028385,0.011588,0.034262,5.7808e-05,0.00038087,0.23438,0.53125,6,13
0.0088542,0.027604,0.011588,0.033994,5.7808e-05,0.00040718,0.23438,0.60938,6,12
0.0088542,0.027344,0.011588,0.033904,5.7808e-05,0.00041567,0.23438,0.60938,5,11
0.0088542,0.028125,0.011588,0.034705,5.7808e-05,0.00042767,0.23438,0.64063,4,11
0.0085938,0.028906,0.0115,0.035315,6.0404e-05,0.00042577,0.23438,0.625,4,11
0.0083333,0.028385,0.011231,0.034851,5.865e-05,0.00042297,0.23438,0.64063,4,10
0.0083333,0.027344,0.011231,0.034143,5.865e-05,0.00043251,0.21875,0.625,5,11
0.0075521,0.028125,0.010384,0.034587,5.2546e-05,0.00041925,0.21094,0.61719,5,11
0.0075521,0.027344,0.010384,0.033964,5.2546e-05,0.00041988,0.21094,0.60938,5,12
0.0075521,0.027344,0.010384,0.033964,5.2546e-05,0.00041988,0.21875,0.59375,5,11
0.0083333,0.027083,0.011231,0.033754,5.865e-05,0.00041981,0.24219,0.57813,5,10
0.0088542,0.025781,0.011588,0.032369,5.7808e-05,0.00039631,0.24219,0.53125,5,11
0.0085938,0.026042,0.0115,0.032401,6.0404e-05,0.00038445,0.25781,0.53125,4,11
0.0085938,0.026302,0.0115,0.032495,6.0404e-05,0.00037666,0.25,0.53906,4,12
0.0080729,0.026302,0.010769,0.032495,5.2546e-05,0.00037666,0.22656,0.54688,5,12
0.0088542,0.026562,0.011588,0.032589,5.7808e-05,0.00036874,0.24219,0.53906,5,12
0.0088542,0.026562,0.011588,0.032589,5.7808e-05,0.00036874,0.25781,0.54688,5,12
0.0088542,0.027604,0.011588,0.033814,5.7808e-05,0.00039455,0.25781,0.57031,4,12
0.0085938,0.027083,0.011321,0.033451,5.6194e-05,0.00039876,0.24219,0.58594,5,13
0.0085938,0.025521,0.011321,0.031958,5.6194e-05,0.00038277,0.24219,0.55469,5,12
0.0083333,0.027344,0.011231,0.034322,5.865e-05,0.00044514,0.22656,0.59375,5,12
0.0078125,0.026562,0.010482,0.033694,5.0512e-05,0.0004445,0.21094,0.64063,5,12
0.0080729,0.02526,0.010578,0.03262,4.8337e-05,0.00044065,0.20313,0.625,5,13
0.0078125,0.025,0.010482,0.032463,5.0512e-05,0.00044366,0.21094,0.625,4,13
0.0078125,0.02474,0.010482,0.032369,5.0512e-05,0.00045075,0.21875,0.61719,3,12
0.0078125,0.024219,0.010482,0.03199,5.0512e-05,0.00045187,0.21094,0.60156,3,11
0.0083333,0.024219,0.010863,0.03199,5.0231e-05,0.00045187,0.20313,0.60156,3,10
0.0080729,0.024479,0.010578,0.032149,4.8337e-05,0.00044927,0.20313,0.57031,4,10
0.0072917,0.022656,0.009674,0.030089,4.1813e-05,0.00040557,0.20313,0.57031,4,10
0.0070313,0.021615,0.0093533,0.028987,3.9357e-05,0.00038592,0.20313,0.53906,4,10
0.0072917,0.020052,0.009674,0.025396,4.1813e-05,0.00025123,0.21094,0.47656,4,10
0.0070313,0.020573,0.0095683,0.025555,4.3566e-05,0.00023776,0.22656,0.49219,4,10
0.0070313,0.020833,0.0095683,0.025674,4.3566e-05,0.00023292,0.23438,0.45313,4,9
0.0072917,0.020573,0.0098821,0.025235,4.6022e-05,0.00022092,0.23438,0.46875,4,10
0.0072917,0.019271,0.0098821,0.024206,4.6022e-05,0.00022197,0.24219,0.49219,4,10
