0.022149,0.055284,0.094282,0.019236,0.020577,0.01725,0.022911,0.10301,0
0.022149,0.055284,0.094282,0.019236,0.020577,0.01725,0.022911,0.10301,1.0112
0.022149,0.055284,0.094282,0.019236,0.020577,0.01725,0.022911,0.10301,2.0225
0.022149,0.055284,0.094282,0.019236,0.020577,0.01725,0.022911,0.10301,3.0337
0.022149,0.055284,0.094282,0.019236,0.020577,0.01725,0.022911,0.10301,4.0449
0.022406,0.058018,0.1057,0.020762,0.019551,0.015354,0.019726,0.088733,5.0562
0.022406,0.058018,0.1057,0.020762,0.019551,0.015354,0.019726,0.088733,6.0674
0.022406,0.058018,0.1057,0.020762,0.019551,0.015354,0.019726,0.088733,7.0787
0.022406,0.058905,0.11138,0.023176,0.02089,0.014797,0.016756,0.070453,8.0899
0.022406,0.058905,0.11138,0.023176,0.02089,0.014797,0.016756,0.070453,9.1011
0.022406,0.058905,0.11138,0.023176,0.02089,0.014797,0.016756,0.070453,10.112
0.022406,0.058905,0.11138,0.023176,0.02089,0.014797,0.016756,0.070453,11.124
0.022406,0.058905,0.11138,0.023176,0.02089,0.014797,0.016756,0.070453,12.135
0.025555,0.063984,0.11358,0.024127,0.020014,0.015204,0.016982,0.048883,13.146
0.025555,0.063984,0.11358,0.024127,0.020014,0.015204,0.016982,0.048883,14.157
0.027594,0.069164,0.12082,0.026508,0.02054,0.017161,0.018795,0.04052,15.169
0.027594,0.069164,0.12082,0.026508,0.02054,0.017161,0.018795,0.04052,16.18
0.027594,0.069164,0.12082,0.026508,0.02054,0.017161,0.018795,0.04052,17.191
0.027594,0.069164,0.12082,0.026508,0.02054,0.017161,0.018795,0.04052,18.202
0.027594,0.069164,0.12082,0.026508,0.02054,0.017161,0.018795,0.04052,19.213
0.029414,0.07788,0.1384,0.033157,0.020109,0.017294,0.017338,0.031079,20.225
0.029414,0.07788,0.1384,0.033157,0.020109,0.017294,0.017338,0.031079,21.236
0.029414,0.07788,0.1384,0.033157,0.020109,0.017294,0.017338,0.031079,22.247
0.030409,0.077787,0.13786,0.03496,0.020052,0.017294,0.017751,0.031115,23.258
0.030409,0.077787,0.13786,0.03496,0.020052,0.017294,0.017751,0.031115,24.27
0.039335,0.088237,0.1545,0.077305,0.020908,0.017751,0.021467,0.032448,25.281
0.039335,0.088237,0.1545,0.077305,0.020908,0.017751,0.021467,0.032448,26.292
0.040454,0.090187,0.1586,0.079667,0.021679,0.018176,0.021993,0.033249,27.303
0.040454,0.090187,0.1586,0.079667,0.021679,0.018176,0.021993,0.033249,28.315
0.041487,0.09969,0.16519,0.088419,0.021413,0.017578,0.022183,0.035145,29.326
0.041487,0.09969,0.16519,0.088419,0.021413,0.017578,0.022183,0.035145,30.337
0.041487,0.09969,0.16519,0.088419,0.021413,0.017578,0.022183,0.035145,31.348
0.041487,0.09969,0.16519,0.088419,0.021413,0.017578,0.022183,0.035145,32.36
0.041487,0.09969,0.16519,0.088419,0.021413,0.017578,0.022183,0.035145,33.371
0.044649,0.11151,0.19664,0.10125,0.021,0.017708,0.02232,0.035791,34.382
0.044649,0.11151,0.19664,0.10125,0.021,0.017708,0.02232,0.035791,35.393
0.044649,0.11151,0.19664,0.10125,0.021,0.017708,0.02232,0.035791,36.404
0.046013,0.11448,0.19983,0.10819,0.021054,0.017686,0.022861,0.036758,37.416
0.046013,0.11448,0.19983,0.10819,0.021054,0.017686,0.022861,0.036758,38.427
0.046013,0.11448,0.19983,0.10819,0.021054,0.017686,0.022861,0.036758,39.438
0.050442,0.11422,0.20854,0.11479,0.02041,0.018218,0.023921,0.040539,40.449
0.050442,0.11422,0.20854,0.11479,0.02041,0.018218,0.023921,0.040539,41.461
0.053567,0.1311,0.22403,0.12115,0.022744,0.017901,0.023937,0.039509,42.472
0.053567,0.1311,0.22403,0.12115,0.022744,0.017901,0.023937,0.039509,43.483
0.053567,0.1311,0.22403,0.12115,0.022744,0.017901,0.023937,0.039509,44.494
0.055792,0.14559,0.2327,0.12142,0.022894,0.017621,0.024143,0.039519,45.506
0.055792,0.14559,0.2327,0.12142,0.022894,0.017621,0.024143,0.039519,46.517
0.062871,0.20804,0.31217,0.13977,0.023873,0.018301,0.026233,0.040595,47.528
0.062871,0.20804,0.31217,0.13977,0.023873,0.018301,0.026233,0.040595,48.539
0.062811,0.22016,0.33096,0.15864,0.024767,0.018529,0.026993,0.040642,49.551
0.062811,0.22016,0.33096,0.15864,0.024767,0.018529,0.026993,0.040642,50.562
0.062811,0.22016,0.33096,0.15864,0.024767,0.018529,0.026993,0.040642,51.573
0.062811,0.22016,0.33096,0.15864,0.024767,0.018529,0.026993,0.040642,52.584
0.062811,0.22016,0.33096,0.15864,0.024767,0.018529,0.026993,0.040642,53.596
0.073724,0.24485,0.36835,0.16278,0.030421,0.021288,0.030283,0.04583,54.607
0.073724,0.24485,0.36835,0.16278,0.030421,0.021288,0.030283,0.04583,55.618
0.073724,0.24485,0.36835,0.16278,0.030421,0.021288,0.030283,0.04583,56.629
0.073724,0.24485,0.36835,0.16278,0.030421,0.021288,0.030283,0.04583,57.64
0.075498,0.26718,0.38057,0.18311,0.030131,0.021198,0.030857,0.047207,58.652
0.075498,0.26718,0.38057,0.18311,0.030131,0.021198,0.030857,0.047207,59.663
0.075498,0.26718,0.38057,0.18311,0.030131,0.021198,0.030857,0.047207,60.674
0.079269,0.30031,0.39694,0.19017,0.034143,0.022693,0.031469,0.047858,61.685
