0.010937,0.030208,0.014546,0.044332,9.5131e-05,0.0010891,0.32813,0.97656,8,11
0.01224,0.025521,0.01556,0.032837,9.5481e-05,0.0004417,0.30469,0.63281,7,15
0.014323,0.028125,0.017758,0.038432,0.000114,0.00070969,0.30469,0.75781,7,13
0.014063,0.02526,0.017815,0.037495,0.00012375,0.00079423,0.3125,0.71875,6,11
0.013802,0.023698,0.017986,0.035659,0.00013757,0.00073446,0.35156,0.54688,6,10
0.013542,0.01849,0.017701,0.024415,0.00013442,0.00026301,0.3125,0.4375,8,8
0.013542,0.01849,0.017701,0.024415,0.00013442,0.00026301,0.3125,0.4375,8,8
0.010937,0.019792,0.014406,0.025356,9.0921e-05,0.00025986,0.28125,0.39844,6,9
0.01224,0.023177,0.015162,0.026647,8.2853e-05,0.00017883,0.25781,0.42969,7,10
0.0125,0.023177,0.015229,0.02842,7.8293e-05,0.00027985,0.24219,0.48438,7,9
0.0125,0.023177,0.015229,0.02842,7.8293e-05,0.00027985,0.24219,0.48438,7,9
0.0125,0.03125,0.015625,0.040394,9.0921e-05,0.0006777,0.30469,0.72656,5,13
0.017448,0.063802,0.027548,0.10055,0.00047011,0.006247,0.39844,1.2031,5,16
0.02474,0.11719,0.03583,0.17046,0.00069489,0.015852,0.47656,1.8203,8,17
0.02474,0.11719,0.03583,0.17046,0.00069489,0.015852,0.47656,1.8203,8,17
0.040885,0.23359,0.056929,0.32652,0.0016235,0.053843,0.77344,5.1484,11,18
0.044531,0.33568,0.058132,0.4092,0.0014444,0.056655,0.83594,7.0313,12,17
0.048438,0.35182,0.060583,0.42097,0.0013697,0.055283,0.82813,7.3125,13,17
0.045312,0.36094,0.058184,0.43674,0.0013781,0.062548,0.95313,7.5859,14,18
0.042969,0.3388,0.056174,0.41274,0.0013543,0.057485,0.99219,7.3594,14,18
0.042969,0.3388,0.056174,0.41274,0.0013543,0.057485,0.99219,7.3594,14,18
0.034635,0.29922,0.043662,0.35949,0.00073109,0.041071,0.94531,6.3906,17,16
0.034635,0.29922,0.043662,0.35949,0.00073109,0.041071,0.94531,6.3906,17,16
0.029948,0.34141,0.039192,0.42758,0.00066121,0.068554,0.72656,7.0703,18,14
0.033073,0.30469,0.040969,0.38995,0.00060481,0.061271,0.74219,7.9844,16,15
0.029167,0.3151,0.035516,0.40936,0.00042486,0.070638,0.69531,8.8281,14,19
0.027344,0.25599,0.033299,0.31874,0.00037358,0.03731,0.66406,7.1563,14,20
0.025781,0.27005,0.031348,0.33096,0.00032896,0.037866,0.59375,7.6875,12,16
0.020573,0.27656,0.026262,0.33578,0.00027564,0.037512,0.54688,7.125,11,16
0.020573,0.27656,0.026262,0.33578,0.00027564,0.037512,0.54688,7.125,11,16
0.01875,0.24531,0.024623,0.29664,0.0002635,0.028777,0.49219,6.0859,12,16
0.016927,0.22969,0.023044,0.28375,0.00025291,0.028714,0.45313,6.0156,11,15
0.015885,0.17839,0.022326,0.22964,0.00025459,0.021632,0.46094,4.7344,9,18
0.015885,0.17839,0.022326,0.22964,0.00025459,0.021632,0.46094,4.7344,9,18
0.01276,0.12812,0.017758,0.1764,0.00015778,0.015207,0.35938,3.6953,7,16
0.013281,0.088281,0.018652,0.12069,0.00017742,0.0070049,0.39063,2.2266,6,17
