0.017448,0.26224,0.024164,0.36804,0.00028911,0.068981,0.42188,7.1094,9,17
0.017969,0.27422,0.024829,0.37881,0.0003037,0.070659,0.44531,7.4297,9,18
0.017969,0.28854,0.024829,0.3883,0.0003037,0.069845,0.46094,7.2422,9,18
0.017969,0.29375,0.024829,0.39298,0.0003037,0.070496,0.4375,7.0781,10,18
0.017188,0.29375,0.023953,0.39298,0.00028792,0.070496,0.41406,7.3906,10,19
0.017969,0.29531,0.024581,0.39317,0.00029107,0.069695,0.42188,6.9141,10,19
0.018229,0.29297,0.024623,0.39039,0.00028343,0.068868,0.42969,7.1172,11,18
0.019531,0.30807,0.026417,0.41186,0.00032727,0.077299,0.46875,7.2188,11,19
0.019531,0.31146,0.026417,0.41292,0.00032727,0.076032,0.50781,7.7656,11,19
0.019792,0.31406,0.026455,0.41322,0.00031879,0.074599,0.50781,7.8125,12,19
0.020052,0.31875,0.026493,0.41463,0.00031016,0.072743,0.5,7.6641,12,18
0.021094,0.33698,0.027399,0.43964,0.00031633,0.082476,0.52344,8.0625,13,17
0.021615,0.34583,0.027548,0.44324,0.00030174,0.079514,0.53125,8.5781,14,17
0.022917,0.34974,0.029162,0.4439,0.00033647,0.077303,0.55469,8.6875,15,16
0.022135,0.35313,0.028634,0.44494,0.00034131,0.075799,0.57813,8.6641,15,16
0.022656,0.3599,0.028917,0.4466,0.00033401,0.072337,0.57031,8.1641,15,15
0.022396,0.36875,0.028669,0.45958,0.00033141,0.077828,0.57031,8.3828,15,15
0.021615,0.36823,0.028132,0.4594,0.00033541,0.078057,0.57813,8.9297,14,15
0.022396,0.37682,0.029092,0.46297,0.00035667,0.074836,0.60938,8.7266,13,15
0.021875,0.36797,0.028952,0.4571,0.0003721,0.076077,0.61719,8.5391,13,16
0.020573,0.38255,0.027325,0.46721,0.00033457,0.074419,0.61719,8.6016,12,15
0.021354,0.20208,0.03488,0.26402,0.00078686,0.029864,0.69531,4.2891,7,17
0.022656,0.20651,0.036449,0.26565,0.00084334,0.028887,0.73438,4.3125,8,18
