0.21693,0.32578,0.31107,0.44123,0.051424,0.0916,5.2422,5.3828,13,14
0.2237,0.34089,0.31345,0.44944,0.04987,0.088751,5.3359,5.5313,14,14
0.22943,0.34245,0.3153,0.44958,0.048388,0.087773,5.3438,5.9063,15,14
0.23594,0.36068,0.31731,0.46238,0.046569,0.086595,5.3438,6.4297,15,13
0.24271,0.37734,0.31963,0.47324,0.044749,0.084376,5.3516,6.4453,16,14
0.24323,0.37526,0.31967,0.47303,0.044512,0.085796,5.5313,6.9219,16,15
0.25495,0.39375,0.32661,0.48435,0.043114,0.082295,5.8516,7.4609,17,16
0.26563,0.40104,0.33181,0.48646,0.040902,0.078421,5.875,7.6484,18,16
0.26484,0.42161,0.33178,0.50605,0.041312,0.081031,6.1172,8.1406,17,16
0.26615,0.41771,0.33225,0.50494,0.040923,0.083255,6.2188,8.8047,16,16
0.27031,0.42526,0.33479,0.50918,0.040361,0.081125,6.1172,9.1094,16,16
0.27578,0.43672,0.34205,0.51669,0.042355,0.078872,6.1953,9.0781,16,17
0.28437,0.43828,0.34972,0.51768,0.042862,0.078518,6.2422,8.9453,16,18
0.28229,0.44557,0.34855,0.51944,0.043241,0.073737,6.5078,8.8281,15,19
0.28203,0.45807,0.34838,0.52986,0.043269,0.073366,6.3516,8.8125,16,19
0.28932,0.44974,0.35099,0.52144,0.040845,0.072033,6.0156,8.9063,16,19
0.28125,0.44193,0.34546,0.51139,0.04163,0.068505,5.9609,8.7266,15,18
0.28151,0.45234,0.34561,0.52381,0.041582,0.07217,5.5313,8.8047,16,18
0.26042,0.4526,0.32165,0.52397,0.036871,0.072097,5.2813,9.2344,15,18
0.25729,0.44974,0.31906,0.52237,0.036827,0.073035,5.1016,9.2031,15,18
0.23854,0.46641,0.2967,0.5376,0.0322,0.073942,4.875,9.5156,16,18
0.13203,0.35885,0.1675,0.43312,0.010992,0.060841,2.7266,6.4453,18,17
0.13437,0.35599,0.17325,0.43128,0.012373,0.061316,2.7344,6.5234,19,17
0.12786,0.37188,0.16864,0.45248,0.012508,0.068741,3.1406,7.0859,18,17
0.12604,0.37734,0.16682,0.45807,0.012353,0.069762,3.1094,7.1875,18,17
0.12839,0.37839,0.16797,0.45856,0.012134,0.069419,3.1094,6.8516,18,17
0.12682,0.35885,0.16753,0.43412,0.012395,0.061742,3.1875,6.1094,18,18
0.12578,0.37057,0.16709,0.44092,0.012516,0.059055,3.1719,6.1328,17,18
0.12266,0.39141,0.16548,0.46535,0.012763,0.065532,3.0781,6.2422,17,19
0.12422,0.40286,0.16592,0.48216,0.012516,0.072601,3.0156,6.1719,16,20
0.12865,0.40573,0.17075,0.48496,0.013039,0.073006,3.0859,6.4688,16,20
0.13177,0.39844,0.17174,0.47929,0.012551,0.073415,3.1953,6.4219,16,21
0.14219,0.40182,0.18365,0.48097,0.013977,0.072281,3.4219,6.3438,15,21
0.15391,0.41406,0.1992,0.48778,0.016543,0.068776,3.4531,5.9688,16,21
0.15703,0.42031,0.20175,0.49691,0.016599,0.072676,3.5859,6.2188,16,21
0.17344,0.42188,0.22317,0.4986,0.020404,0.073057,3.8906,6.2188,17,21
0.18073,0.42969,0.22797,0.50456,0.019972,0.072362,4.0938,6.0469,17,21
0.18047,0.43932,0.22786,0.50791,0.020017,0.067205,4.1406,6.2188,17,22
0.17448,0.4625,0.22444,0.52457,0.020619,0.063377,4.0391,6.5703,16,21
0.17266,0.46979,0.22416,0.52706,0.021141,0.059056,4.0547,6.9531,16,21
0.17005,0.48698,0.2237,0.53615,0.021853,0.052045,3.9453,7.1094,15,21
0.16458,0.48802,0.22092,0.53641,0.022465,0.051281,3.9063,7.2813,14,20
0.11641,0.29557,0.20789,0.39134,0.030692,0.068052,3.7031,7.8203,13,21
0.12266,0.30208,0.21115,0.39438,0.03056,0.0665,3.8672,7.9531,12,21
0.125,0.30208,0.21163,0.39438,0.030168,0.0665,3.9922,8.1328,13,21
0.12526,0.30677,0.21165,0.39624,0.030107,0.065063,4.0469,8.0859,14,20
0.12786,0.30234,0.21213,0.394,0.029636,0.066028,4.1016,7.9453,15,19
0.13151,0.32734,0.2132,0.41899,0.029129,0.070756,4.1406,8.5078,14,18
0.13984,0.32943,0.21833,0.41973,0.029079,0.06998,4.2656,9.1016,15,19
0.14297,0.33359,0.21933,0.42143,0.02862,0.068604,4.3984,9.1563,15,20
0.14948,0.33359,0.22312,0.42143,0.028387,0.068604,4.5,9.125,15,21
0.15,0.33073,0.2232,0.41991,0.028259,0.069253,4.5781,8.875,15,20
0.14609,0.33281,0.22189,0.42296,0.028856,0.070483,4.5859,8.9922,14,19
0.14349,0.34349,0.22098,0.43281,0.029215,0.071729,4.5625,8.9922,14,18
0.14141,0.35938,0.22061,0.45312,0.02966,0.078794,4.5,8.9297,14,18
0.14141,0.38542,0.22061,0.4759,0.02966,0.080618,4.5703,8.1719,14,19
0.13542,0.37318,0.21621,0.46027,0.029391,0.075089,4.4453,8.2578,14,19
0.14609,0.36224,0.22547,0.45259,0.03051,0.076161,4.2031,8.1641,14,19
0.13906,0.3875,0.211,0.4803,0.026049,0.083313,3.8906,8.0391,15,18
0.13464,0.35781,0.20744,0.44522,0.025764,0.072612,3.6406,8.4531,14,18
0.11823,0.34609,0.16513,0.43345,0.013747,0.070444,3.0469,8.2656,14,18
0.14063,0.33958,0.2057,0.43092,0.023315,0.072799,3.375,7.8828,15,18
0.14688,0.31719,0.21178,0.40366,0.024083,0.064485,3.6406,7.625,16,17
