0.067187,0.017448,0.047396,0.26224,0.084457,0.024164,0.062889,0.36804,0.0027091,0.00028911,0.0017676,0.068981,1.5625,0.42188,0.97656,7.1094,15,9,14,17
0.06849,0.017969,0.046615,0.27422,0.084877,0.024829,0.062353,0.37881,0.0026,0.0003037,0.0017742,0.070659,1.4766,0.44531,0.95313,7.4297,15,9,15,18
0.069271,0.017969,0.051302,0.28854,0.086056,0.024829,0.069571,0.3883,0.0026971,0.0003037,0.0022843,0.069845,1.5547,0.46094,1.0547,7.2422,15,9,16,18
0.065885,0.017969,0.051823,0.29375,0.082766,0.024829,0.070153,0.39298,0.0025958,0.0003037,0.002313,0.070496,1.6328,0.4375,1.1328,7.0781,16,10,16,18
0.064844,0.017188,0.05026,0.29375,0.081677,0.023953,0.068924,0.39298,0.0025515,0.00028792,0.0023012,0.070496,1.5938,0.41406,1.1172,7.3906,16,10,15,19
0.066927,0.017969,0.052865,0.29531,0.08306,0.024581,0.070673,0.39317,0.0025032,0.00029107,0.0022759,0.069695,1.5625,0.42188,1.1719,6.9141,16,10,14,19
0.065104,0.018229,0.05625,0.29297,0.082112,0.024623,0.073426,0.39039,0.0025901,0.00028343,0.0023042,0.068868,1.5938,0.42969,1.1875,7.1172,15,11,13,18
0.067708,0.019531,0.057552,0.30807,0.084312,0.026417,0.074047,0.41186,0.0026112,0.00032727,0.0022456,0.077299,1.6563,0.46875,1.2109,7.2188,16,11,14,19
0.070833,0.019531,0.057292,0.31146,0.086032,0.026417,0.073896,0.41292,0.0024664,0.00032727,0.0022534,0.076032,1.6094,0.50781,1.1953,7.7656,17,11,14,19
0.072917,0.019792,0.061198,0.31406,0.088273,0.026455,0.07772,0.41322,0.0025607,0.00031879,0.0023744,0.074599,1.5859,0.50781,1.2891,7.8125,17,12,13,19
0.080208,0.020052,0.064062,0.31875,0.097474,0.026493,0.079851,0.41463,0.0031735,0.00031016,0.0023505,0.072743,1.6563,0.5,1.3203,7.6641,17,12,14,18
0.082031,0.021094,0.066927,0.33698,0.098708,0.027399,0.081926,0.43964,0.0031181,0.00031633,0.0023096,0.082476,1.7578,0.52344,1.3203,8.0625,18,13,14,17
0.084115,0.021615,0.06849,0.34583,0.099529,0.027548,0.082667,0.44324,0.0029284,0.00030174,0.002217,0.079514,1.7734,0.53125,1.3438,8.5781,18,14,15,17
0.090365,0.022917,0.070052,0.34974,0.10618,0.029162,0.083695,0.4439,0.0032146,0.00033647,0.0021698,0.077303,1.7109,0.55469,1.3359,8.6875,18,15,16,16
