0.022135,0.052344,0.041927,0.048438,0.036505,0.12121,0.050409,0.067928,0.00087168,0.012363,0.00081022,0.0023463,0.58594,1.5859,0.96094,1.1875,12,9,18,18
0.026823,0.064844,0.041406,0.048698,0.045443,0.13991,0.050167,0.068093,0.001392,0.015899,0.00082987,0.0023433,0.70313,1.6563,0.91406,1.1484,12,10,18,17
0.029167,0.065885,0.043229,0.045573,0.047607,0.14008,0.054127,0.065535,0.0014646,0.015809,0.0010975,0.0022944,0.76563,2,1.0313,1.0469,12,10,17,16
0.03125,0.065885,0.044531,0.038542,0.049616,0.14008,0.056427,0.048706,0.0015364,0.015809,0.0012424,0.00091735,0.75,2.0156,1.0078,0.92188,13,11,17,16
0.032031,0.067448,0.045312,0.036198,0.0498,0.1406,0.057019,0.045799,0.0015042,0.015745,0.0012392,0.00081443,0.79688,2.0625,1.0625,0.83594,13,12,17,16
0.033594,0.06849,0.045573,0.03724,0.050771,0.14078,0.057144,0.046153,0.0014991,0.015649,0.0012295,0.00076897,0.82031,2.0938,1.0781,0.84375,14,13,16,16
0.034115,0.069792,0.04974,0.038021,0.050851,0.14103,0.062581,0.046351,0.0014711,0.015536,0.0014921,0.00072709,0.85156,2.1016,1.1563,0.8125,14,13,16,17
0.034115,0.071094,0.050521,0.036979,0.050851,0.14128,0.063309,0.045821,0.0014711,0.01542,0.0015058,0.0007574,0.85156,2.1016,1.1875,0.79688,14,14,16,16
0.0375,0.072396,0.049219,0.036198,0.055095,0.14153,0.061928,0.044811,0.0016854,0.015301,0.0014613,0.00072183,0.96094,2.0938,1.1641,0.78125,15,14,17,15
0.039063,0.074219,0.04974,0.036198,0.056192,0.14209,0.062321,0.044811,0.0016879,0.015186,0.0014585,0.00072183,1.0078,2.1016,1.1406,0.8125,15,14,18,14
0.039063,0.076042,0.052344,0.035937,0.056192,0.14244,0.06425,0.044743,0.0016879,0.015006,0.001436,0.00073495,1.0547,2.1172,1.1094,0.75781,15,15,17,14
0.039583,0.082031,0.051562,0.034375,0.056264,0.14617,0.063533,0.042791,0.001654,0.01514,0.0014253,0.00067181,1.0391,2.2266,1.1094,0.75,15,15,16,14
0.039323,0.091667,0.054167,0.03099,0.056174,0.15637,0.066353,0.037872,0.0016647,0.016601,0.0015193,0.00049032,1.0156,2.3516,1.1719,0.74219,15,16,16,14
0.042448,0.097656,0.053646,0.028646,0.058724,0.16036,0.066168,0.035113,0.0017034,0.016735,0.0015521,0.00042654,1.0938,2.4609,1.2344,0.6875,15,16,16,13
0.042448,0.10104,0.053646,0.028385,0.058724,0.16175,0.066168,0.034968,0.0017034,0.016504,0.0015521,0.00043139,1.1797,2.5391,1.2188,0.6875,15,16,17,13
0.047135,0.12005,0.058333,0.027865,0.06466,0.19391,0.070975,0.034617,0.0020267,0.023987,0.001691,0.00043644,1.3281,3,1.2734,0.6875,15,16,18,13
0.046875,0.13047,0.057813,0.027083,0.064644,0.20253,0.07086,0.034173,0.0020499,0.024823,0.0017368,0.00044927,1.4688,3.2578,1.4063,0.69531,14,17,18,13
0.046615,0.14115,0.058333,0.028125,0.064597,0.2108,0.071089,0.035573,0.0020688,0.025361,0.0017079,0.00049081,1.4688,3.2344,1.4375,0.73438,13,18,18,14
0.048177,0.15182,0.064323,0.029167,0.065348,0.2199,0.080067,0.036477,0.0020166,0.026181,0.0023517,0.00049642,1.5156,3.2344,1.5859,0.72656,12,19,18,15
0.048958,0.15677,0.072917,0.029167,0.065582,0.22157,0.093598,0.036477,0.0019697,0.025361,0.0035625,0.00049642,1.5313,3.3594,1.6094,0.71094,13,19,19,15
0.049479,0.15833,0.071354,0.028125,0.065644,0.22223,0.093206,0.035113,0.0019251,0.025155,0.0037199,0.00045713,1.4766,3.3281,1.8672,0.66406,14,20,18,16
0.026823,0.050521,0.055469,0.034115,0.03867,0.077733,0.070961,0.043615,0.00080265,0.0036105,0.0020262,0.00076392,0.67969,0.89063,1.375,0.75781,15,11,12,15
0.026823,0.054427,0.054688,0.033333,0.03867,0.081378,0.070313,0.042838,0.00080265,0.0037862,0.0020205,0.00074898,0.79688,1,1.375,0.80469,16,12,12,15
0.026823,0.059635,0.05,0.033854,0.03867,0.086703,0.06318,0.043217,0.00080265,0.0040977,0.0015431,0.00074645,0.79688,1.0078,1.3594,0.79688,16,12,12,14
0.027865,0.073698,0.045573,0.034635,0.039296,0.1197,0.057746,0.043568,0.00079423,0.0092045,0.001301,0.00072267,0.8125,1.2891,1.2656,0.78906,16,12,12,15
0.028385,0.07474,0.047135,0.034375,0.039503,0.12004,0.059,0.043451,0.00078076,0.0091287,0.0013027,0.00073074,0.82031,1.6797,1.3125,0.78125,15,11,13,15
0.029427,0.086719,0.046094,0.034115,0.040318,0.13817,0.058585,0.043193,0.00078581,0.011969,0.0013527,0.00072604,0.84375,1.9922,1.375,0.73438,15,12,14,16
0.03099,0.086979,0.045312,0.030208,0.041805,0.13819,0.058219,0.037522,0.00081443,0.011928,0.0013823,0.00051241,0.85938,2.3438,1.375,0.6875,15,13,13,15
0.03125,0.089844,0.045833,0.029948,0.041926,0.1394,0.058706,0.037331,0.00080819,0.011751,0.0013922,0.00051389,0.88281,2.4219,1.3906,0.71094,16,14,13,15
0.03151,0.090885,0.045833,0.029427,0.041951,0.13957,0.058706,0.037003,0.00079339,0.011607,0.0013922,0.00052062,0.86719,2.4766,1.4063,0.69531,17,15,14,16
0.03151,0.092708,0.046354,0.030208,0.041951,0.14013,0.05919,0.037413,0.00079339,0.011423,0.0014014,0.000504,0.875,2.4922,1.3984,0.69531,17,16,15,15
0.033073,0.09349,0.04401,0.030208,0.043381,0.14037,0.056499,0.037413,0.00081528,0.011342,0.0012985,0.000504,0.88281,2.4766,1.3438,0.67969,18,17,16,16
0.033854,0.097656,0.044271,0.03151,0.044286,0.14221,0.056589,0.038087,0.00084327,0.011057,0.0012852,0.00047348,0.88281,2.5391,1.3359,0.67188,18,18,15,17
0.033594,0.10104,0.048438,0.032031,0.044079,0.1436,0.063115,0.038512,0.0008425,0.010771,0.0016938,0.00047292,0.90625,2.5469,1.4219,0.65625,18,19,16,18
0.033594,0.10833,0.05026,0.034375,0.044079,0.14905,0.066091,0.041044,0.0008425,0.010842,0.0019055,0.00052027,0.89844,2.6406,1.4141,0.625,17,19,17,17
0.033854,0.11354,0.051302,0.031771,0.04424,0.15229,0.067069,0.038485,0.00083906,0.010657,0.0019307,0.000488,0.875,2.6797,1.4453,0.66406,18,19,17,16
0.032552,0.1151,0.050781,0.030469,0.043428,0.15261,0.066582,0.037819,0.00085484,0.010388,0.0019184,0.00051922,0.86719,2.7734,1.4297,0.65625,18,20,18,16
