0.036979,0.02526,0.04974,0.19089,0.058079,0.051091,0.069042,0.27676,0.0020749,0.0020402,0.0023719,0.041545,0.74219,0.82031,1.1484,3.2891,13,10,16,17
0.036979,0.027344,0.048958,0.18542,0.058079,0.05266,0.068554,0.27483,0.0020749,0.0020952,0.0023822,0.042569,0.875,0.89063,1.1172,3.6953,12,10,16,16
0.0375,0.030208,0.048958,0.18958,0.058219,0.055353,0.068554,0.2773,0.0020516,0.0022256,0.0023822,0.042367,0.875,0.90625,1.1016,3.8828,12,10,16,15
0.036719,0.033333,0.047396,0.19505,0.058062,0.057939,0.068018,0.28044,0.0020927,0.0023233,0.0024622,0.042003,0.88281,0.89063,1.0859,3.8281,12,10,16,16
0.036979,0.0375,0.048177,0.20625,0.058114,0.063309,0.068421,0.28738,0.0020791,0.0026914,0.0024418,0.041426,0.89844,0.92969,1.0625,3.8359,11,10,15,15
0.038802,0.038542,0.046615,0.21198,0.059207,0.063693,0.066796,0.29109,0.0020688,0.00266,0.0023677,0.04117,0.92969,1.0156,1.0234,3.8516,11,10,15,16
0.039063,0.038021,0.042969,0.2237,0.059327,0.063565,0.062386,0.29992,0.0020626,0.0026844,0.0021162,0.041287,0.9375,1.0313,0.97656,3.9531,11,11,15,17
0.046354,0.039844,0.041146,0.24453,0.071517,0.064565,0.06135,0.32241,0.0030683,0.0026702,0.0021423,0.045676,1.1016,1.0781,0.92969,4.1797,12,12,16,17
0.046615,0.042448,0.043229,0.25,0.071617,0.066122,0.062402,0.32459,0.003058,0.002659,0.0020951,0.044337,1.2891,1.0781,0.95313,4.6094,12,12,17,16
0.048438,0.042188,0.04349,0.25365,0.072898,0.066076,0.062549,0.32582,0.0030703,0.0026754,0.0020907,0.043262,1.3203,1.1406,0.97656,4.6016,12,13,18,16
0.05026,0.04375,0.042969,0.25469,0.073772,0.066811,0.062353,0.32587,0.0030168,0.0026376,0.002112,0.042748,1.3281,1.1875,0.99219,4.6797,12,14,18,16
0.052865,0.045052,0.045833,0.26953,0.075138,0.067342,0.066014,0.33826,0.0029494,0.0025916,0.0023351,0.043216,1.3438,1.1875,1.0859,5.1016,13,15,18,17
0.05599,0.045312,0.045573,0.27109,0.077063,0.067357,0.065937,0.33841,0.0029006,0.0025694,0.0023492,0.042443,1.3516,1.2266,1.1719,5.4766,13,16,19,17
0.061458,0.046094,0.05026,0.29375,0.083195,0.067493,0.07076,0.36532,0.0032527,0.0025144,0.0025664,0.048797,1.4141,1.2344,1.25,6.1641,13,16,19,18
0.060677,0.047396,0.049479,0.30052,0.083085,0.068018,0.07037,0.36892,0.0033324,0.0024622,0.0025901,0.047371,1.5703,1.25,1.3438,6.5391,13,16,19,19
0.061458,0.049219,0.049219,0.30573,0.083268,0.068747,0.070298,0.37013,0.0032653,0.0023831,0.0026062,0.04503,1.5938,1.25,1.3359,6.4766,12,17,19,18
0.06224,0.049479,0.048438,0.30104,0.083524,0.068791,0.069993,0.36845,0.0032095,0.0023628,0.0026409,0.046684,1.5938,1.2734,1.3281,6.5156,12,17,19,17
0.06224,0.05,0.047396,0.3026,0.083524,0.069028,0.069527,0.36914,0.0032095,0.0023429,0.0026768,0.046239,1.625,1.2656,1.3125,6.5938,13,16,18,17
0.064583,0.049479,0.047396,0.30547,0.084722,0.068673,0.069527,0.3702,0.0031104,0.002346,0.0026768,0.045247,1.6641,1.2188,1.3203,6.5078,13,16,18,16
0.064844,0.050521,0.050781,0.30182,0.084853,0.069028,0.073772,0.36889,0.0030987,0.0022887,0.0029623,0.046536,1.6641,1.2109,1.4219,6.5625,12,16,19,15
0.064583,0.052604,0.052865,0.31536,0.084841,0.070428,0.075516,0.3813,0.0031315,0.0022685,0.0030083,0.047521,1.6875,1.25,1.4453,6.8438,12,16,20,16
0.13281,0.19297,0.081771,0.2,0.15332,0.239,0.11321,0.26404,0.0060698,0.020567,0.0063423,0.030743,3.0938,3.9453,2.4766,4.5547,18,20,17,12
