0.022135,0.10781,0.052344,0.016927,0.041927,0.016927,0.048438,0.048438,0.036505,0.20537,0.12121,0.02806,0.050409,0.023567,0.067928,0.069204,0.00087168,0.031605,0.012363,0.0005181,0.00081022,0.00027817,0.0023463,0.0025273,0.58594,2.5391,1.5859,0.59375,0.96094,0.38281,1.1875,0.80469,12,11,9,10,18,15,18,17
0.026823,0.1362,0.064844,0.017708,0.041406,0.017448,0.048698,0.051823,0.045443,0.25844,0.13991,0.028598,0.050167,0.02408,0.068093,0.071645,0.001392,0.049904,0.015899,0.00052168,0.00082987,0.0002849,0.0023433,0.0025318,0.70313,2.5938,1.6563,0.60156,0.91406,0.39844,1.1484,0.8125,12,11,10,11,18,15,17,17
0.029167,0.15625,0.065885,0.019792,0.043229,0.017969,0.045573,0.051823,0.047607,0.28192,0.14008,0.032338,0.054127,0.024415,0.065535,0.071645,0.0014646,0.056965,0.015809,0.00067658,0.0010975,0.00028266,0.0022944,0.0025318,0.76563,2.8281,2,0.64844,1.0313,0.39063,1.0469,0.90625,12,11,10,10,17,15,16,17
0.03125,0.18047,0.065885,0.020573,0.044531,0.017448,0.038542,0.052865,0.049616,0.31218,0.14008,0.032992,0.056427,0.02408,0.048706,0.071985,0.0015364,0.067123,0.015809,0.00068815,0.0012424,0.0002849,0.00091735,0.0024695,0.75,2.9375,2.0156,0.67969,1.0078,0.39063,0.92188,0.90625,13,12,11,11,17,16,16,16
0.032031,0.18646,0.067448,0.020573,0.045312,0.01875,0.036198,0.051823,0.0498,0.31419,0.1406,0.032992,0.057019,0.025516,0.045799,0.071645,0.0015042,0.066157,0.015745,0.00068815,0.0012392,0.00030981,0.00081443,0.0025318,0.79688,3.4766,2.0625,0.71094,1.0625,0.42969,0.83594,0.9375,13,12,12,11,17,15,16,15
0.033594,0.18698,0.06849,0.021094,0.045573,0.019531,0.03724,0.052344,0.050771,0.31423,0.14078,0.033238,0.057144,0.026107,0.046153,0.071985,0.0014991,0.065981,0.015649,0.00068254,0.0012295,0.00031044,0.00076897,0.0025262,0.82031,3.625,2.0938,0.73438,1.0781,0.4375,0.84375,0.96094,14,12,13,11,16,15,16,15
0.034115,0.1888,0.069792,0.022656,0.04974,0.019792,0.038021,0.052083,0.050851,0.31439,0.14103,0.034676,0.062581,0.026301,0.046351,0.071943,0.0014711,0.065375,0.015536,0.00071285,0.0014921,0.00031037,0.00072709,0.002548,0.85156,3.6406,2.1016,0.76563,1.1563,0.4375,0.8125,1,14,13,13,12,16,14,17,16
0.034115,0.19036,0.071094,0.022396,0.050521,0.019531,0.036979,0.052344,0.050851,0.31455,0.14128,0.034646,0.063309,0.026107,0.045821,0.071985,0.0014711,0.064863,0.01542,0.00072288,0.0015058,0.00031044,0.0007574,0.0025262,0.85156,3.6328,2.1016,0.82031,1.1875,0.4375,0.79688,1,14,13,14,12,16,15,16,16
0.0375,0.19531,0.072396,0.023438,0.049219,0.019271,0.036198,0.052344,0.055095,0.31596,0.14153,0.035344,0.061928,0.02599,0.044811,0.071985,0.0016854,0.063809,0.015301,0.000724,0.0014613,0.00031458,0.00072183,0.0025262,0.96094,3.7266,2.0938,0.85156,1.1641,0.4375,0.78125,1,15,13,14,12,17,15,15,15
0.039063,0.19661,0.074219,0.023177,0.04974,0.021094,0.036198,0.054688,0.056192,0.31604,0.14209,0.035257,0.062321,0.028348,0.044811,0.07362,0.0016879,0.063334,0.015186,0.00073025,0.0014585,0.00037105,0.00072183,0.002513,1.0078,3.8438,2.1016,0.875,1.1406,0.49219,0.8125,1.0234,15,14,14,12,18,14,14,14
0.039063,0.20573,0.076042,0.023177,0.052344,0.021615,0.035937,0.053385,0.056192,0.32018,0.14244,0.035257,0.06425,0.028634,0.044743,0.072856,0.0016879,0.062266,0.015006,0.00073025,0.001436,0.00036488,0.00073495,0.0025428,1.0547,4.0859,2.1172,0.86719,1.1094,0.53125,0.75781,1.0547,15,14,15,12,17,13,14,13
0.039583,0.22396,0.082031,0.02474,0.051562,0.021354,0.034375,0.05599,0.056264,0.33581,0.14617,0.036281,0.063533,0.028598,0.042791,0.075328,0.001654,0.06477,0.01514,0.00072856,0.0014253,0.00037435,0.00067181,0.002627,1.0391,4.3438,2.2266,0.89063,1.1094,0.55469,0.75,1.1406,15,15,15,12,16,13,14,12
0.039323,0.23307,0.091667,0.02474,0.054167,0.021875,0.03099,0.05625,0.056174,0.34013,0.15637,0.036281,0.066353,0.028882,0.037872,0.075449,0.0016647,0.063481,0.016601,0.00072856,0.0015193,0.00036789,0.00049032,0.0026157,1.0156,4.6016,2.3516,0.91406,1.1719,0.57813,0.74219,1.1953,15,15,16,12,16,12,14,11
0.042448,0.24115,0.097656,0.02474,0.053646,0.021875,0.028646,0.059896,0.058724,0.34354,0.16036,0.036281,0.066168,0.028882,0.035113,0.080207,0.0017034,0.061935,0.016735,0.00072856,0.0015521,0.00036789,0.00042654,0.0029437,1.0938,4.6172,2.4609,0.91406,1.2344,0.57031,0.6875,1.2734,15,16,16,12,16,11,13,12
0.042448,0.24583,0.10104,0.025781,0.053646,0.021354,0.028385,0.063542,0.058724,0.34461,0.16175,0.036727,0.066168,0.028456,0.034968,0.082999,0.0017034,0.060331,0.016504,0.0007078,0.0015521,0.00036593,0.00043139,0.0029496,1.1797,4.6641,2.5391,0.91406,1.2188,0.55469,0.6875,1.3047,15,16,16,13,17,12,13,12
0.047135,0.25885,0.12005,0.030469,0.058333,0.022396,0.027865,0.069531,0.06466,0.35479,0.19391,0.047199,0.070975,0.029301,0.034617,0.09029,0.0020267,0.060899,0.023987,0.0013442,0.001691,0.0003693,0.00043644,0.0034321,1.3281,4.9063,3,1.0313,1.2734,0.57813,0.6875,1.375,15,16,16,12,18,12,13,13
0.046875,0.26432,0.13047,0.034115,0.057813,0.022917,0.027083,0.075,0.064644,0.35844,0.20253,0.051803,0.07086,0.029578,0.034173,0.095577,0.0020499,0.060636,0.024823,0.0015721,0.0017368,0.00036172,0.00044927,0.003631,1.4688,4.8984,3.2578,1.0781,1.4063,0.59375,0.69531,1.3125,14,16,17,12,18,12,13,13
0.046615,0.26979,0.14115,0.035417,0.058333,0.024219,0.028125,0.073958,0.064597,0.35969,0.2108,0.052485,0.071089,0.030758,0.035573,0.094722,0.0020688,0.058542,0.025361,0.0015521,0.0017079,0.00037189,0.00049081,0.0036231,1.4688,5.0547,3.2344,1.1328,1.4375,0.61719,0.73438,1.3984,13,17,18,11,18,11,14,13
